Transaction_ID,Customer_ID,Date,Item,Category,Quantity,Price,Total_Spend
TXN_01693,CUST_194,2023-10-09 12:00:00,Mouse,Electronics,1,369.55,369.55
TXN_01694,CUST_092,2023-12-31 01:00:00,Headphones,Electronics,1,141.14,141.14
TXN_01694,CUST_092,2023-12-31 01:00:00,Smartphone,Electronics,1,17.38,17.38
TXN_01695,CUST_061,2023-03-09 06:00:00,Headphones,Electronics,1,141.14,141.14
TXN_01695,CUST_061,2023-03-09 06:00:00,Smartphone,Electronics,1,17.38,17.38
TXN_01696,CUST_256,2023-10-06 00:00:00,T-Shirt,Clothing,1,48.03,48.03
TXN_01696,CUST_256,2023-10-06 00:00:00,Webcam,Electronics,1,446.63,446.63
TXN_01696,CUST_256,2023-10-06 00:00:00,Coffee,Groceries,4,405.67,1622.68
TXN_01696,CUST_256,2023-10-06 00:00:00,Lamp,Home & Garden,1,350.58,350.58
TXN_01697,CUST_233,2023-07-29 14:00:00,Mug,Home & Garden,1,171.61,171.61
TXN_01697,CUST_233,2023-07-29 14:00:00,Coffee,Groceries,2,405.67,811.34
TXN_01698,CUST_026,2023-04-05 04:00:00,Headphones,Electronics,1,141.14,141.14
TXN_01698,CUST_026,2023-04-05 04:00:00,Smartphone,Electronics,1,17.38,17.38
TXN_01699,CUST_296,2023-11-05 09:00:00,Bread,Groceries,2,326.69,653.38
TXN_01699,CUST_296,2023-11-05 09:00:00,Milk,Groceries,2,103.42,206.84
TXN_01700,CUST_146,2023-11-09 21:00:00,Bread,Groceries,3,326.69,980.07
TXN_01700,CUST_146,2023-11-09 21:00:00,Keyboard,Electronics,1,339.97,339.97
TXN_01700,CUST_146,2023-11-09 21:00:00,Coffee,Groceries,1,405.67,405.67
TXN_01700,CUST_146,2023-11-09 21:00:00,Banana,Groceries,1,296.69,296.69
TXN_01700,CUST_146,2023-11-09 21:00:00,Mug,Home & Garden,1,171.61,171.61
TXN_01701,CUST_154,2023-06-15 11:00:00,Cushion,Home & Garden,1,478.82,478.82
TXN_01702,CUST_219,2023-10-09 02:00:00,Keyboard,Electronics,1,339.97,339.97
TXN_01702,CUST_219,2023-10-09 02:00:00,Mouse,Electronics,1,369.55,369.55
TXN_01703,CUST_270,2023-07-31 16:00:00,Laptop,Electronics,1,321.52,321.52
TXN_01703,CUST_270,2023-07-31 16:00:00,Webcam,Electronics,1,446.63,446.63
TXN_01703,CUST_270,2023-07-31 16:00:00,Mouse,Electronics,1,369.55,369.55
TXN_01703,CUST_270,2023-07-31 16:00:00,Keyboard,Electronics,1,339.97,339.97
TXN_01704,CUST_148,2023-08-07 19:00:00,Apples,Groceries,3,114.12,342.36
TXN_01704,CUST_148,2023-08-07 19:00:00,Coffee,Groceries,2,405.67,811.34
TXN_01704,CUST_148,2023-08-07 19:00:00,Butter,Groceries,4,8.22,32.88
TXN_01705,CUST_267,2023-11-20 15:00:00,T-Shirt,Clothing,1,48.03,48.03
TXN_01705,CUST_267,2023-11-20 15:00:00,Butter,Groceries,3,8.22,24.66
TXN_01706,CUST_100,2023-01-01 03:00:00,Laptop,Electronics,1,321.52,321.52
TXN_01706,CUST_100,2023-01-01 03:00:00,Monitor,Electronics,1,115.49,115.49
TXN_01707,CUST_212,2023-01-24 10:00:00,Laptop,Electronics,1,321.52,321.52
TXN_01707,CUST_212,2023-01-24 10:00:00,Monitor,Electronics,1,115.49,115.49
TXN_01708,CUST_145,2023-05-11 02:00:00,Mug,Home & Garden,1,171.61,171.61
TXN_01708,CUST_145,2023-05-11 02:00:00,Coffee,Groceries,3,405.67,1217.01
TXN_01709,CUST_175,2023-07-22 23:00:00,Keyboard,Electronics,1,339.97,339.97
TXN_01710,CUST_100,2023-06-19 10:00:00,Mug,Home & Garden,1,171.61,171.61
TXN_01710,CUST_100,2023-06-19 10:00:00,Plant,Home & Garden,1,403.88,403.88
TXN_01710,CUST_100,2023-06-19 10:00:00,Eggs,Groceries,2,274.75,549.5
TXN_01710,CUST_100,2023-06-19 10:00:00,Smartphone,Electronics,1,17.38,17.38
TXN_01711,CUST_247,2023-03-21 20:00:00,Bread,Groceries,1,326.69,326.69
TXN_01711,CUST_247,2023-03-21 20:00:00,Milk,Groceries,3,103.42,310.26
TXN_01711,CUST_247,2023-03-21 20:00:00,Table,Home & Garden,1,81.96,81.96
TXN_01711,CUST_247,2023-03-21 20:00:00,Mug,Home & Garden,1,171.61,171.61
TXN_01711,CUST_247,2023-03-21 20:00:00,Jacket,Clothing,1,113.23,113.23
TXN_01712,CUST_290,2023-12-14 10:00:00,Webcam,Electronics,1,446.63,446.63
TXN_01713,CUST_296,2023-12-17 10:00:00,Headphones,Electronics,1,141.14,141.14
TXN_01713,CUST_296,2023-12-17 10:00:00,Jeans,Clothing,1,213.85,213.85
TXN_01713,CUST_296,2023-12-17 10:00:00,Mouse,Electronics,1,369.55,369.55
TXN_01714,CUST_016,2023-06-23 12:00:00,Coffee,Groceries,4,405.67,1622.68
TXN_01714,CUST_016,2023-06-23 12:00:00,Butter,Groceries,2,8.22,16.44
TXN_01715,CUST_060,2023-06-07 22:00:00,Jeans,Clothing,1,213.85,213.85
TXN_01716,CUST_212,2023-02-14 15:00:00,Bread,Groceries,3,326.69,980.07
TXN_01716,CUST_212,2023-02-14 15:00:00,Webcam,Electronics,1,446.63,446.63
TXN_01716,CUST_212,2023-02-14 15:00:00,Sneakers,Clothing,1,19.75,19.75
TXN_01717,CUST_090,2023-02-27 11:00:00,Headphones,Electronics,1,141.14,141.14
TXN_01717,CUST_090,2023-02-27 11:00:00,Bread,Groceries,1,326.69,326.69
TXN_01718,CUST_248,2023-09-14 04:00:00,T-Shirt,Clothing,1,48.03,48.03
TXN_01718,CUST_248,2023-09-14 04:00:00,Jeans,Clothing,1,213.85,213.85
TXN_01718,CUST_248,2023-09-14 04:00:00,Sneakers,Clothing,1,19.75,19.75
TXN_01719,CUST_265,2023-12-13 04:00:00,Milk,Groceries,1,103.42,103.42
TXN_01719,CUST_265,2023-12-13 04:00:00,Eggs,Groceries,3,274.75,824.25
TXN_01719,CUST_265,2023-12-13 04:00:00,Butter,Groceries,1,8.22,8.22
TXN_01720,CUST_045,2023-06-20 14:00:00,Apples,Groceries,3,114.12,342.36
TXN_01721,CUST_012,2023-10-23 09:00:00,Webcam,Electronics,1,446.63,446.63
TXN_01721,CUST_012,2023-10-23 09:00:00,Jacket,Clothing,1,113.23,113.23
TXN_01722,CUST_099,2023-05-27 08:00:00,Jeans,Clothing,1,213.85,213.85
TXN_01722,CUST_099,2023-05-27 08:00:00,Monitor,Electronics,1,115.49,115.49
TXN_01722,CUST_099,2023-05-27 08:00:00,Mouse,Electronics,1,369.55,369.55
TXN_01722,CUST_099,2023-05-27 08:00:00,Lamp,Home & Garden,1,350.58,350.58
TXN_01723,CUST_081,2023-05-21 03:00:00,Mug,Home & Garden,1,171.61,171.61
TXN_01723,CUST_081,2023-05-21 03:00:00,Coffee,Groceries,3,405.67,1217.01
TXN_01724,CUST_139,2023-03-14 22:00:00,Keyboard,Electronics,1,339.97,339.97
TXN_01724,CUST_139,2023-03-14 22:00:00,Butter,Groceries,3,8.22,24.66
TXN_01724,CUST_139,2023-03-14 22:00:00,T-Shirt,Clothing,1,48.03,48.03
TXN_01724,CUST_139,2023-03-14 22:00:00,Headphones,Electronics,1,141.14,141.14
TXN_01724,CUST_139,2023-03-14 22:00:00,Sneakers,Clothing,1,19.75,19.75
TXN_01725,CUST_277,2023-08-16 01:00:00,T-Shirt,Clothing,1,48.03,48.03
TXN_01725,CUST_277,2023-08-16 01:00:00,Jeans,Clothing,1,213.85,213.85
TXN_01726,CUST_028,2023-02-14 13:00:00,Laptop,Electronics,1,321.52,321.52
TXN_01726,CUST_028,2023-02-14 13:00:00,Monitor,Electronics,1,115.49,115.49
TXN_01727,CUST_171,2023-04-12 22:00:00,Headphones,Electronics,1,141.14,141.14
TXN_01727,CUST_171,2023-04-12 22:00:00,Coffee,Groceries,2,405.67,811.34
TXN_01727,CUST_171,2023-04-12 22:00:00,Bread,Groceries,1,326.69,326.69
TXN_01727,CUST_171,2023-04-12 22:00:00,Cushion,Home & Garden,1,478.82,478.82
TXN_01728,CUST_240,2023-02-19 14:00:00,Laptop,Electronics,1,321.52,321.52
TXN_01728,CUST_240,2023-02-19 14:00:00,Monitor,Electronics,1,115.49,115.49
TXN_01729,CUST_115,2023-03-15 19:00:00,Headphones,Electronics,1,141.14,141.14
TXN_01729,CUST_115,2023-03-15 19:00:00,Smartphone,Electronics,1,17.38,17.38
TXN_01730,CUST_167,2023-08-21 15:00:00,T-Shirt,Clothing,1,48.03,48.03
TXN_01730,CUST_167,2023-08-21 15:00:00,Sneakers,Clothing,1,19.75,19.75
TXN_01731,CUST_237,2023-03-29 09:00:00,Apples,Groceries,1,114.12,114.12
TXN_01731,CUST_237,2023-03-29 09:00:00,Coffee,Groceries,3,405.67,1217.01
TXN_01731,CUST_237,2023-03-29 09:00:00,Mouse,Electronics,1,369.55,369.55
TXN_01731,CUST_237,2023-03-29 09:00:00,Socks,Clothing,1,18.14,18.14
TXN_01731,CUST_237,2023-03-29 09:00:00,Monitor,Electronics,1,115.49,115.49
TXN_01732,CUST_285,2023-11-29 02:00:00,Bread,Groceries,2,326.69,653.38
TXN_01732,CUST_285,2023-11-29 02:00:00,Coffee,Groceries,2,405.67,811.34
TXN_01732,CUST_285,2023-11-29 02:00:00,Socks,Clothing,1,18.14,18.14
TXN_01732,CUST_285,2023-11-29 02:00:00,Milk,Groceries,4,103.42,413.68
TXN_01732,CUST_285,2023-11-29 02:00:00,T-Shirt,Clothing,1,48.03,48.03
TXN_01733,CUST_197,2023-02-03 10:00:00,Laptop,Electronics,1,321.52,321.52
TXN_01733,CUST_197,2023-02-03 10:00:00,Monitor,Electronics,1,115.49,115.49
TXN_01734,CUST_279,2023-12-22 07:00:00,Laptop,Electronics,1,321.52,321.52
TXN_01734,CUST_279,2023-12-22 07:00:00,Monitor,Electronics,1,115.49,115.49
TXN_01735,CUST_238,2023-06-16 17:00:00,T-Shirt,Clothing,1,48.03,48.03
TXN_01735,CUST_238,2023-06-16 17:00:00,Sneakers,Clothing,1,19.75,19.75
TXN_01736,CUST_036,2023-11-03 03:00:00,Eggs,Groceries,1,274.75,274.75
TXN_01736,CUST_036,2023-11-03 03:00:00,Socks,Clothing,1,18.14,18.14
TXN_01736,CUST_036,2023-11-03 03:00:00,Plant,Home & Garden,1,403.88,403.88
TXN_01736,CUST_036,2023-11-03 03:00:00,Jacket,Clothing,1,113.23,113.23
TXN_01736,CUST_036,2023-11-03 03:00:00,Cushion,Home & Garden,1,478.82,478.82
TXN_01737,CUST_047,2023-04-22 04:00:00,Cushion,Home & Garden,1,478.82,478.82
TXN_01738,CUST_076,2023-12-05 04:00:00,Butter,Groceries,4,8.22,32.88
TXN_01738,CUST_076,2023-12-05 04:00:00,Socks,Clothing,1,18.14,18.14
TXN_01738,CUST_076,2023-12-05 04:00:00,Coffee,Groceries,2,405.67,811.34
TXN_01739,CUST_106,2023-12-15 10:00:00,Laptop,Electronics,1,321.52,321.52
TXN_01739,CUST_106,2023-12-15 10:00:00,Monitor,Electronics,1,115.49,115.49
TXN_01740,CUST_046,2023-10-26 00:00:00,Sweater,Clothing,1,255.15,255.15
TXN_01740,CUST_046,2023-10-26 00:00:00,Mouse,Electronics,1,369.55,369.55
TXN_01740,CUST_046,2023-10-26 00:00:00,Socks,Clothing,1,18.14,18.14
TXN_01740,CUST_046,2023-10-26 00:00:00,Smartphone,Electronics,1,17.38,17.38
TXN_01740,CUST_046,2023-10-26 00:00:00,Sneakers,Clothing,1,19.75,19.75
TXN_01741,CUST_282,2023-01-28 00:00:00,Laptop,Electronics,1,321.52,321.52
TXN_01741,CUST_282,2023-01-28 00:00:00,Monitor,Electronics,1,115.49,115.49
TXN_01741,CUST_282,2023-01-28 00:00:00,Sneakers,Clothing,1,19.75,19.75
TXN_01742,CUST_121,2023-08-10 22:00:00,Chair,Home & Garden,1,173.42,173.42
TXN_01742,CUST_121,2023-08-10 22:00:00,Socks,Clothing,1,18.14,18.14
TXN_01743,CUST_196,2023-08-11 17:00:00,Laptop,Electronics,1,321.52,321.52
TXN_01743,CUST_196,2023-08-11 17:00:00,Webcam,Electronics,1,446.63,446.63
TXN_01743,CUST_196,2023-08-11 17:00:00,Mouse,Electronics,1,369.55,369.55
TXN_01744,CUST_185,2023-08-02 04:00:00,Laptop,Electronics,1,321.52,321.52
TXN_01744,CUST_185,2023-08-02 04:00:00,Monitor,Electronics,1,115.49,115.49
TXN_01745,CUST_037,2023-11-28 00:00:00,T-Shirt,Clothing,1,48.03,48.03
TXN_01745,CUST_037,2023-11-28 00:00:00,Jeans,Clothing,1,213.85,213.85
TXN_01745,CUST_037,2023-11-28 00:00:00,Sneakers,Clothing,1,19.75,19.75
TXN_01746,CUST_213,2023-08-22 22:00:00,Bread,Groceries,4,326.69,1306.76
TXN_01746,CUST_213,2023-08-22 22:00:00,Keyboard,Electronics,1,339.97,339.97
TXN_01746,CUST_213,2023-08-22 22:00:00,Butter,Groceries,4,8.22,32.88
TXN_01746,CUST_213,2023-08-22 22:00:00,Apples,Groceries,4,114.12,456.48
TXN_01747,CUST_182,2023-04-26 05:00:00,Bread,Groceries,4,326.69,1306.76
TXN_01747,CUST_182,2023-04-26 05:00:00,Milk,Groceries,3,103.42,310.26
TXN_01747,CUST_182,2023-04-26 05:00:00,Eggs,Groceries,1,274.75,274.75
TXN_01747,CUST_182,2023-04-26 05:00:00,Butter,Groceries,1,8.22,8.22
TXN_01748,CUST_291,2023-09-05 22:00:00,Mug,Home & Garden,1,171.61,171.61
TXN_01748,CUST_291,2023-09-05 22:00:00,Coffee,Groceries,3,405.67,1217.01
TXN_01749,CUST_239,2023-09-22 02:00:00,Eggs,Groceries,1,274.75,274.75
TXN_01749,CUST_239,2023-09-22 02:00:00,Plant,Home & Garden,1,403.88,403.88
TXN_01749,CUST_239,2023-09-22 02:00:00,T-Shirt,Clothing,1,48.03,48.03
TXN_01749,CUST_239,2023-09-22 02:00:00,Table,Home & Garden,1,81.96,81.96
TXN_01749,CUST_239,2023-09-22 02:00:00,Headphones,Electronics,1,141.14,141.14
TXN_01750,CUST_277,2023-10-24 09:00:00,Laptop,Electronics,1,321.52,321.52
TXN_01750,CUST_277,2023-10-24 09:00:00,Banana,Groceries,4,296.69,1186.76
TXN_01750,CUST_277,2023-10-24 09:00:00,Cushion,Home & Garden,1,478.82,478.82
TXN_01751,CUST_233,2023-09-20 15:00:00,Mug,Home & Garden,1,171.61,171.61
TXN_01751,CUST_233,2023-09-20 15:00:00,Sweater,Clothing,1,255.15,255.15
TXN_01751,CUST_233,2023-09-20 15:00:00,Milk,Groceries,3,103.42,310.26
TXN_01752,CUST_149,2023-03-27 01:00:00,Mug,Home & Garden,1,171.61,171.61
TXN_01752,CUST_149,2023-03-27 01:00:00,Table,Home & Garden,1,81.96,81.96
TXN_01752,CUST_149,2023-03-27 01:00:00,Sneakers,Clothing,1,19.75,19.75
TXN_01752,CUST_149,2023-03-27 01:00:00,Coffee,Groceries,3,405.67,1217.01
TXN_01753,CUST_032,2023-11-19 15:00:00,Table,Home & Garden,1,81.96,81.96
TXN_01753,CUST_032,2023-11-19 15:00:00,Smartphone,Electronics,1,17.38,17.38
TXN_01753,CUST_032,2023-11-19 15:00:00,Lamp,Home & Garden,1,350.58,350.58
TXN_01753,CUST_032,2023-11-19 15:00:00,Sneakers,Clothing,1,19.75,19.75
TXN_01753,CUST_032,2023-11-19 15:00:00,Mug,Home & Garden,1,171.61,171.61
TXN_01754,CUST_014,2023-05-27 15:00:00,Mug,Home & Garden,1,171.61,171.61
TXN_01754,CUST_014,2023-05-27 15:00:00,Coffee,Groceries,2,405.67,811.34
TXN_01755,CUST_144,2023-05-21 08:00:00,Bread,Groceries,3,326.69,980.07
TXN_01755,CUST_144,2023-05-21 08:00:00,Milk,Groceries,2,103.42,206.84
TXN_01755,CUST_144,2023-05-21 08:00:00,Eggs,Groceries,3,274.75,824.25
TXN_01755,CUST_144,2023-05-21 08:00:00,Butter,Groceries,2,8.22,16.44
TXN_01756,CUST_249,2023-04-03 16:00:00,Headphones,Electronics,1,141.14,141.14
TXN_01756,CUST_249,2023-04-03 16:00:00,Butter,Groceries,2,8.22,16.44
TXN_01756,CUST_249,2023-04-03 16:00:00,Mouse,Electronics,1,369.55,369.55
TXN_01757,CUST_254,2023-07-31 12:00:00,T-Shirt,Clothing,1,48.03,48.03
TXN_01757,CUST_254,2023-07-31 12:00:00,Jeans,Clothing,1,213.85,213.85
TXN_01758,CUST_028,2023-11-25 08:00:00,Smartphone,Electronics,1,17.38,17.38
TXN_01759,CUST_086,2023-08-26 12:00:00,Banana,Groceries,4,296.69,1186.76
TXN_01759,CUST_086,2023-08-26 12:00:00,Table,Home & Garden,1,81.96,81.96
TXN_01759,CUST_086,2023-08-26 12:00:00,T-Shirt,Clothing,1,48.03,48.03
TXN_01759,CUST_086,2023-08-26 12:00:00,Cushion,Home & Garden,1,478.82,478.82
TXN_01760,CUST_200,2023-08-31 08:00:00,T-Shirt,Clothing,1,48.03,48.03
TXN_01760,CUST_200,2023-08-31 08:00:00,Sneakers,Clothing,1,19.75,19.75
TXN_01761,CUST_196,2023-12-14 10:00:00,Monitor,Electronics,1,115.49,115.49
TXN_01762,CUST_273,2023-11-23 11:00:00,Plant,Home & Garden,1,403.88,403.88
TXN_01762,CUST_273,2023-11-23 11:00:00,Jeans,Clothing,1,213.85,213.85
TXN_01762,CUST_273,2023-11-23 11:00:00,Butter,Groceries,3,8.22,24.66
TXN_01762,CUST_273,2023-11-23 11:00:00,Jacket,Clothing,1,113.23,113.23
TXN_01763,CUST_137,2023-02-20 08:00:00,Bread,Groceries,2,326.69,653.38
TXN_01763,CUST_137,2023-02-20 08:00:00,Table,Home & Garden,1,81.96,81.96
TXN_01763,CUST_137,2023-02-20 08:00:00,Lamp,Home & Garden,1,350.58,350.58
TXN_01763,CUST_137,2023-02-20 08:00:00,Cushion,Home & Garden,1,478.82,478.82
TXN_01764,CUST_100,2023-09-24 10:00:00,Banana,Groceries,1,296.69,296.69
TXN_01764,CUST_100,2023-09-24 10:00:00,Jacket,Clothing,1,113.23,113.23
TXN_01765,CUST_005,2023-02-04 00:00:00,Mug,Home & Garden,1,171.61,171.61
TXN_01765,CUST_005,2023-02-04 00:00:00,Coffee,Groceries,2,405.67,811.34
TXN_01766,CUST_146,2023-05-09 06:00:00,Mug,Home & Garden,1,171.61,171.61
TXN_01766,CUST_146,2023-05-09 06:00:00,Coffee,Groceries,1,405.67,405.67
TXN_01767,CUST_062,2023-02-14 19:00:00,Laptop,Electronics,1,321.52,321.52
TXN_01767,CUST_062,2023-02-14 19:00:00,Monitor,Electronics,1,115.49,115.49
TXN_01768,CUST_130,2023-05-31 14:00:00,Plant,Home & Garden,1,403.88,403.88
TXN_01769,CUST_233,2023-05-22 13:00:00,Keyboard,Electronics,1,339.97,339.97
TXN_01769,CUST_233,2023-05-22 13:00:00,Jeans,Clothing,1,213.85,213.85
TXN_01769,CUST_233,2023-05-22 13:00:00,Cushion,Home & Garden,1,478.82,478.82
TXN_01770,CUST_038,2023-05-22 01:00:00,Headphones,Electronics,1,141.14,141.14
TXN_01770,CUST_038,2023-05-22 01:00:00,Smartphone,Electronics,1,17.38,17.38
TXN_01771,CUST_092,2023-08-14 02:00:00,Butter,Groceries,2,8.22,16.44
TXN_01771,CUST_092,2023-08-14 02:00:00,Socks,Clothing,1,18.14,18.14
TXN_01772,CUST_252,2023-02-25 04:00:00,Monitor,Electronics,1,115.49,115.49
TXN_01772,CUST_252,2023-02-25 04:00:00,Plant,Home & Garden,1,403.88,403.88
TXN_01772,CUST_252,2023-02-25 04:00:00,Webcam,Electronics,1,446.63,446.63
TXN_01772,CUST_252,2023-02-25 04:00:00,Butter,Groceries,4,8.22,32.88
TXN_01773,CUST_133,2023-02-22 01:00:00,Mug,Home & Garden,1,171.61,171.61
TXN_01773,CUST_133,2023-02-22 01:00:00,Coffee,Groceries,4,405.67,1622.68
TXN_01774,CUST_077,2023-12-01 20:00:00,Bread,Groceries,4,326.69,1306.76
TXN_01774,CUST_077,2023-12-01 20:00:00,Milk,Groceries,1,103.42,103.42
TXN_01774,CUST_077,2023-12-01 20:00:00,Eggs,Groceries,4,274.75,1099.0
TXN_01774,CUST_077,2023-12-01 20:00:00,Butter,Groceries,4,8.22,32.88
TXN_01775,CUST_224,2023-07-26 23:00:00,Banana,Groceries,2,296.69,593.38
TXN_01776,CUST_002,2023-07-16 22:00:00,Sweater,Clothing,1,255.15,255.15
TXN_01776,CUST_002,2023-07-16 22:00:00,Banana,Groceries,3,296.69,890.07
TXN_01776,CUST_002,2023-07-16 22:00:00,Monitor,Electronics,1,115.49,115.49
TXN_01776,CUST_002,2023-07-16 22:00:00,Coffee,Groceries,3,405.67,1217.01
TXN_01777,CUST_206,2023-01-29 20:00:00,Sweater,Clothing,1,255.15,255.15
TXN_01778,CUST_274,2023-06-24 02:00:00,Keyboard,Electronics,1,339.97,339.97
TXN_01778,CUST_274,2023-06-24 02:00:00,Plant,Home & Garden,1,403.88,403.88
TXN_01778,CUST_274,2023-06-24 02:00:00,Webcam,Electronics,1,446.63,446.63
TXN_01779,CUST_284,2023-01-21 12:00:00,Chair,Home & Garden,1,173.42,173.42
TXN_01779,CUST_284,2023-01-21 12:00:00,Monitor,Electronics,1,115.49,115.49
TXN_01779,CUST_284,2023-01-21 12:00:00,Socks,Clothing,1,18.14,18.14
TXN_01780,CUST_184,2023-09-07 02:00:00,Table,Home & Garden,1,81.96,81.96
TXN_01780,CUST_184,2023-09-07 02:00:00,Mouse,Electronics,1,369.55,369.55
TXN_01780,CUST_184,2023-09-07 02:00:00,Webcam,Electronics,1,446.63,446.63
TXN_01780,CUST_184,2023-09-07 02:00:00,Smartphone,Electronics,1,17.38,17.38
TXN_01781,CUST_099,2023-01-13 23:00:00,Eggs,Groceries,1,274.75,274.75
TXN_01781,CUST_099,2023-01-13 23:00:00,Socks,Clothing,1,18.14,18.14
TXN_01782,CUST_277,2023-11-26 09:00:00,Laptop,Electronics,1,321.52,321.52
TXN_01782,CUST_277,2023-11-26 09:00:00,Smartphone,Electronics,1,17.38,17.38
TXN_01782,CUST_277,2023-11-26 09:00:00,Jacket,Clothing,1,113.23,113.23
TXN_01783,CUST_173,2023-01-22 12:00:00,Laptop,Electronics,1,321.52,321.52
TXN_01783,CUST_173,2023-01-22 12:00:00,Monitor,Electronics,1,115.49,115.49
TXN_01784,CUST_037,2023-01-19 23:00:00,Laptop,Electronics,1,321.52,321.52
TXN_01784,CUST_037,2023-01-19 23:00:00,Monitor,Electronics,1,115.49,115.49
TXN_01785,CUST_125,2023-12-26 20:00:00,Laptop,Electronics,1,321.52,321.52
TXN_01785,CUST_125,2023-12-26 20:00:00,Webcam,Electronics,1,446.63,446.63
TXN_01785,CUST_125,2023-12-26 20:00:00,Mouse,Electronics,1,369.55,369.55
TXN_01785,CUST_125,2023-12-26 20:00:00,Keyboard,Electronics,1,339.97,339.97
TXN_01786,CUST_088,2023-10-30 02:00:00,Monitor,Electronics,1,115.49,115.49
TXN_01787,CUST_255,2023-11-01 19:00:00,Keyboard,Electronics,1,339.97,339.97
TXN_01787,CUST_255,2023-11-01 19:00:00,Mouse,Electronics,1,369.55,369.55
TXN_01787,CUST_255,2023-11-01 19:00:00,Webcam,Electronics,1,446.63,446.63
TXN_01788,CUST_167,2023-03-03 21:00:00,Mug,Home & Garden,1,171.61,171.61
TXN_01788,CUST_167,2023-03-03 21:00:00,Jacket,Clothing,1,113.23,113.23
TXN_01789,CUST_110,2023-01-24 18:00:00,Milk,Groceries,4,103.42,413.68
TXN_01789,CUST_110,2023-01-24 18:00:00,Eggs,Groceries,2,274.75,549.5
TXN_01790,CUST_190,2023-10-11 05:00:00,Mug,Home & Garden,1,171.61,171.61
TXN_01790,CUST_190,2023-10-11 05:00:00,Coffee,Groceries,4,405.67,1622.68
TXN_01791,CUST_081,2023-01-09 15:00:00,Milk,Groceries,3,103.42,310.26
TXN_01791,CUST_081,2023-01-09 15:00:00,Eggs,Groceries,4,274.75,1099.0
TXN_01792,CUST_244,2023-12-21 04:00:00,Laptop,Electronics,1,321.52,321.52
TXN_01792,CUST_244,2023-12-21 04:00:00,Monitor,Electronics,1,115.49,115.49
TXN_01793,CUST_123,2023-03-31 19:00:00,Eggs,Groceries,3,274.75,824.25
TXN_01793,CUST_123,2023-03-31 19:00:00,Keyboard,Electronics,1,339.97,339.97
TXN_01793,CUST_123,2023-03-31 19:00:00,Butter,Groceries,3,8.22,24.66
TXN_01793,CUST_123,2023-03-31 19:00:00,Headphones,Electronics,1,141.14,141.14
TXN_01793,CUST_123,2023-03-31 19:00:00,Chair,Home & Garden,1,173.42,173.42
TXN_01794,CUST_215,2023-01-03 17:00:00,Bread,Groceries,4,326.69,1306.76
TXN_01794,CUST_215,2023-01-03 17:00:00,Milk,Groceries,2,103.42,206.84
TXN_01794,CUST_215,2023-01-03 17:00:00,Eggs,Groceries,3,274.75,824.25
TXN_01794,CUST_215,2023-01-03 17:00:00,Butter,Groceries,1,8.22,8.22
TXN_01795,CUST_100,2023-02-27 04:00:00,Keyboard,Electronics,1,339.97,339.97
TXN_01795,CUST_100,2023-02-27 04:00:00,Eggs,Groceries,1,274.75,274.75
TXN_01795,CUST_100,2023-02-27 04:00:00,Lamp,Home & Garden,1,350.58,350.58
TXN_01796,CUST_028,2023-11-27 11:00:00,T-Shirt,Clothing,1,48.03,48.03
TXN_01796,CUST_028,2023-11-27 11:00:00,Jeans,Clothing,1,213.85,213.85
TXN_01796,CUST_028,2023-11-27 11:00:00,Sneakers,Clothing,1,19.75,19.75
TXN_01797,CUST_054,2023-01-27 17:00:00,Milk,Groceries,4,103.42,413.68
TXN_01797,CUST_054,2023-01-27 17:00:00,Eggs,Groceries,3,274.75,824.25
TXN_01797,CUST_054,2023-01-27 17:00:00,Butter,Groceries,4,8.22,32.88
TXN_01798,CUST_102,2023-12-13 10:00:00,Bread,Groceries,4,326.69,1306.76
TXN_01798,CUST_102,2023-12-13 10:00:00,Milk,Groceries,2,103.42,206.84
TXN_01798,CUST_102,2023-12-13 10:00:00,Eggs,Groceries,4,274.75,1099.0
TXN_01799,CUST_113,2023-02-07 15:00:00,Milk,Groceries,2,103.42,206.84
TXN_01800,CUST_111,2023-11-09 14:00:00,Headphones,Electronics,1,141.14,141.14
TXN_01800,CUST_111,2023-11-09 14:00:00,Smartphone,Electronics,1,17.38,17.38
TXN_01801,CUST_184,2023-05-19 06:00:00,Bread,Groceries,4,326.69,1306.76
TXN_01801,CUST_184,2023-05-19 06:00:00,Milk,Groceries,4,103.42,413.68
TXN_01801,CUST_184,2023-05-19 06:00:00,Eggs,Groceries,4,274.75,1099.0
TXN_01801,CUST_184,2023-05-19 06:00:00,Butter,Groceries,2,8.22,16.44
TXN_01802,CUST_176,2023-04-23 09:00:00,Keyboard,Electronics,1,339.97,339.97
TXN_01802,CUST_176,2023-04-23 09:00:00,Coffee,Groceries,4,405.67,1622.68
TXN_01802,CUST_176,2023-04-23 09:00:00,Banana,Groceries,4,296.69,1186.76
TXN_01802,CUST_176,2023-04-23 09:00:00,T-Shirt,Clothing,1,48.03,48.03
TXN_01802,CUST_176,2023-04-23 09:00:00,Headphones,Electronics,1,141.14,141.14
TXN_01803,CUST_111,2023-10-30 15:00:00,Laptop,Electronics,1,321.52,321.52
TXN_01803,CUST_111,2023-10-30 15:00:00,Milk,Groceries,2,103.42,206.84
TXN_01803,CUST_111,2023-10-30 15:00:00,Table,Home & Garden,1,81.96,81.96
